FECHA_INTERV06,,,,,,,,,
,,,,,,,,,
EDAD06,,,,,,,,,
,,,,,,,,,
Ascaris06,,,,,,,,,
,,,,,,,,,
Blastocystis06,,,,,,,,,
,,,,,,,,,
Giardia06,,,,,,,,,
,,,,,,,,,
Trichuris06,,,,,,,,,
,,,,,,,,,
Uncinaria06,,,,,,,,,
,,,,,,,,,
Strongyloides06,,,,,,,,,
,,,,,,,,,
Enterobius06,,,,,,,,,
,,,,,,,,,
Hymenolepis_nana06,,,,,,,,,
,,,,,,,,,
PESO06,,,,,,,,,
,,,,,,,,,
Talla06,,,,,,,,,
,,,,,,,,,
WAZ06,,,,,,,,,
,,,,,,,,,
waz_Desc06,,,,,,,,,
,,,,,,,,,
HAZ06,,,,,,,,,
,,,,,,,,,
haz_Desc06,,,,,,,,,
,,,,,,,,,
BAZ06,,,,,,,,,
,,,,,,,,,
baz_Desc06,,,,,,,,,
,,,,,,,,,
IMC_Form06,,,,,,,,,
,,,,,,,,,
HB06,,,,,,,,,
,,,,,,,,,
ANEMIA06,,,,,,,,,
,,,,,,,,,
Hto06(capilar)%,,,,,,,,,
,,,,,,,,,
FECHA_INTERV07,,,,,,,,,
,,,,,,,,,
EDAD07,,,,,,,,,
,,,,,,,,,
Ascaris07,,,,,,,,,
,,,,,,,,,
Blastocystis07,,,,,,,,,
,,,,,,,,,
Giardia07,,,,,,,,,
,,,,,,,,,
Trichuris07,,,,,,,,,
,,,,,,,,,
Uncinaria07,,,,,,,,,
,,,,,,,,,
Strongyloides07,,,,,,,,,
,,,,,,,,,
Enterobius07,,,,,,,,,
,,,,,,,,,
Hymenolepis_nana07,,,,,,,,,
,,,,,,,,,
PESO07,,,,,,,,,
,,,,,,,,,
Talla07,,,,,,,,,
,,,,,,,,,
WAZ07,,,,,,,,,
,,,,,,,,,
waz_Desc07,,,,,,,,,
,,,,,,,,,
HAZ07,,,,,,,,,
,,,,,,,,,
haz_Desc07,,,,,,,,,
,,,,,,,,,
BAZ07,,,,,,,,,
,,,,,,,,,
baz_Desc07,,,,,,,,,
,,,,,,,,,
HB07,,,,,,,,,
,,,,,,,,,
ANEMIA07,,,,,,,,,
,,,,,,,,,
Hto07(capilar)%,,,,,,,,,
,,,,,,,,,
FECHA_INTERV08,,,,,,,,,
,,,,,,,,,
EDAD08,,,,,,,,,
,,,,,,,,,
Ascaris08,,,,,,,,,
,,,,,,,,,
Blastocystis08,,,,,,,,,
,,,,,,,,,
Giardia08,,,,,,,,,
,,,,,,,,,
Trichuris08,,,,,,,,,
,,,,,,,,,
Uncinaria08,,,,,,,,,
,,,,,,,,,
Strongyloides08,,,,,,,,,
,,,,,,,,,
Enterobius08,,,,,,,,,
,,,,,,,,,
Hymenolepis_nana08,,,,,,,,,
,,,,,,,,,
PESO08,,,,,,,,,
,,,,,,,,,
Talla08,,,,,,,,,
,,,,,,,,,
WAZ08,,,,,,,,,
,,,,,,,,,
waz_Desc08,,,,,,,,,
,,,,,,,,,
HAZ08,,,,,,,,,
,,,,,,,,,
haz_Desc08,,,,,,,,,
,,,,,,,,,
BAZ08,,,,,,,,,
,,,,,,,,,
baz_Desc08,,,,,,,,,
,,,,,,,,,
IMC_Form08,,,,,,,,,
,,,,,,,,,
HB08,,,,,,,,,
,,,,,,,,,
ANEMIA08,,,,,,,,,
,,,,,,,,,
Hto08(capilar)%,,,,,,,,,
,,,,,,,,,
FECHA_INTERV19,,,,,,,,,
,,,,,,,,,
EDAD19,,,,,,,,,
,,,,,,,,,
Ascaris19,,,,,,,,,
,,,,,,,,,
Blastocystis19,,,,,,,,,
,,,,,,,,,
Giardia19,,,,,,,,,
,,,,,,,,,
Trichuris19,,,,,,,,,
,,,,,,,,,
Uncinaria19,,,,,,,,,
,,,,,,,,,
Strongyloides19,,,,,,,,,
,,,,,,,,,
Enterobius19,,,,,,,,,
,,,,,,,,,
Hymenolepis_nana19,,,,,,,,,
,,,,,,,,,
PESO19,,,,,,,,,
,,,,,,,,,
Talla19,,,,,,,,,
,,,,,,,,,
WAZ19,,,,,,,,,
,,,,,,,,,
waz_Desc19,,,,,,,,,
,,,,,,,,,
HAZ19,,,,,,,,,
,,,,,,,,,
haz_Desc19,,,,,,,,,
,,,,,,,,,
BAZ19,,,,,,,,,
,,,,,,,,,
baz_Desc19,,,,,,,,,
,,,,,,,,,
IMC_Form19,,,,,,,,,
,,,,,,,,,
HB19,,,,,,,,,
,,,,,,,,,
ANEMIA19,,,,,,,,,
,,,,,,,,,
Hto19-EQ(hemocue)%,,,,,,,,,
,,,,,,,,,
Hto19(capilar)%,,,,,,,,,
,,,,,,,,,
FECHA_INTERV_2021,,,,,,,,,
,,,,,,,,,
edad_2021,,,,,,,,,
,,,,,,,,,
parentesco,,,,,,,,,
,,,,,,,,,
tiene_pileta_si_1_no_0_compartido_2,,,,,,,,,
,,,,,,,,,
funciona_pileta_si_1_no_0,,,,,,,,,
,,,,,,,,,
agua_segura_pileta_si_1_no_0_nosabe_2,,,,,,,,,
,,,,,,,,,
faltoagua_recientementepileta_si_1_no_0_no sabe_2_no dato_-1_aveces_99,,,,,,,,,
,,,,,,,,,
si_hacecuantotiempo_dias_aveces_99_1000_hace poco,,,,,,,,,
,,,,,,,,,
porcuantotiempo_dias,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_manante,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_quebrada,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_rio,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_otro,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_llevasin hervir,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_llevaHervida,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_otro,,,,,,,,,
,,,,,,,,,
agua_comolotomasfuera_sinhervir_1_hervido_2,,,,,,,,,
,,,,,,,,,
tienes_sed_dondetomasagua_notoma_0_pileta_1_piletahervida_2_hervida_3_piletaquebrada_4_otro_5,,,,,,,,,
,,,,,,,,,
dedondemas_otrousoagua,,,,,,,,,
,,,,,,,,,
cuando_tomastedire_manante,,,,,,,,,
,,,,,,,,,
cuando_tomastedire_quebrada,,,,,,,,,
,,,,,,,,,
cuando_tomastedirec_rio,,,,,,,,,
,,,,,,,,,
tomo_hace_dias_no toma_99_-1_nodato,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_chapo,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_limonada,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_gaseosa,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_masato,,,,,,,,,
,,,,,,,,,
otrasbebidas,,,,,,,,,
,,,,,,,,,
prepamasato_aguapileta_1_aguaquebrada2_piletaquebrada_3_noprepara_4,,,,,,,,,
,,,,,,,,,
ultimavez_tomastemasateada_hacedias,,,,,,,,,
,,,,,,,,,
cuantoduro_masateada_horas_nosabe_99,,,,,,,,,
,,,,,,,,,
fuiste_con niños,,,,,,,,,
,,,,,,,,,
donde_defeca_baño_1_letrina_2_pozociego_3_monte_4,,,,,,,,,
,,,,,,,,,
despues_lavamanos_si_1_no_0_aveces_2,,,,,,,,,
,,,,,,,,,
lavamanos_jabon_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
lavamano_otro,,,,,,,,,
,,,,,,,,,
defeca_campo_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
despues_entierra_si_1_no_0_aveces_2_nodato_-1,,,,,,,,,
,,,,,,,,,
cuantasveces_lavamano,,,,,,,,,
,,,,,,,,,
donde_lavas mano_pileta_1_otros_4,,,,,,,,,
,,,,,,,,,
usajabon_si_1_nodato_-1,,,,,,,,,
,,,,,,,,,
usa_otro,,,,,,,,,
,,,,,,,,,
lavamanos_momentos,,,,,,,,,
,,,,,,,,,
juegasmascotas_si_1_no_0_nosabe_2,,,,,,,,,
,,,,,,,,,
que_mascota,,,,,,,,,
,,,,,,,,,
despues_jugar_lavamanos_si_1_no_0__nosabe_2,,,,,,,,,
,,,,,,,,,
hayrata_ratoncito_si_1_no_0_,,,,,,,,,
,,,,,,,,,
ultimavezcomio_picuro_ dias_hacepoco_1000,,,,,,,,,
,,,,,,,,,
ultimavezcomio_roncoso_dias,,,,,,,,,
,,,,,,,,,
comoconseguiste-caza_1_compro_2_invitado_3,,,,,,,,,
,,,,,,,,,
tiene_perros_si_1_no_0,,,,,,,,,
,,,,,,,,,
tiene_gatos_si_1_no_0,,,,,,,,,
,,,,,,,,,
tiene_otroanimal,,,,,,,,,
,,,,,,,,,
animales_cria,,,,,,,,,
,,,,,,,,,
#veces_comioayer,,,,,,,,,
,,,,,,,,,
que_comio,,,,,,,,,
,,,,,,,,,
otro_comio,,,,,,,,,
,,,,,,,,,
ultimavez_comiopescado_dias,,,,,,,,,
,,,,,,,,,
quepescado,,,,,,,,,
,,,,,,,,,
comoconseguiste_pezca_1_compro_2_invitado_3_piscigranja_4_criadero_5,,,,,,,,,
,,,,,,,,,
ultimavez_comiocarnemonte-dias_hacepoco_1000,,,,,,,,,
,,,,,,,,,
quecarne,,,,,,,,,
,,,,,,,,,
comoconseguiste-caza_1_compro_2_invitado_3_intercambio_4,,,,,,,,,
,,,,,,,,,
ultivezdiarrea_hace_dias,,,,,,,,,
,,,,,,,,,
cuantoduro_diarrea_dias,,,,,,,,,
,,,,,,,,,
fuiste_hospital_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
#niños_condiarrea,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
#adultos_condiarrea,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
ultimavez_Tos_hace_dias,,,,,,,,,
,,,,,,,,,
cuantoduro_tos_dias,,,,,,,,,
,,,,,,,,,
fuiste_hospital_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
#niños_contos,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
#adultos_contos,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
tenido_coronavirus_si_1_no_0_sospecha_2_no sabe_3,,,,,,,,,
,,,,,,,,,
confirmado_covid_si_1_no_0,,,,,,,,,
,,,,,,,,,
Rec_tra_antipara_19,,,,,,,,,
,,,,,,,,,
Rec_tra_antipara_21,,,,,,,,,
,,,,,,,,,
Fecha_tra_antipara_21,,,,,,,,,
,,,,,,,,,
FECHA_INTERV,,,,,,,,,
,,,,,,,,,
Eda,,,,,,,,,
,,,,,,,,,
Cuando,,When,,,,,,,
,,,,,,,,,
tiempo_dias,,time_days,,,,,,,
,,,,,,,,,
c_moco_sangre,,c_mucus_blood,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
epi_res,,,,,,,,,
,,,,,,,,,
epires_duracion_dias,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
obs_lavmanos,,,,,,,,,
,,,,,,,,,
obs_limpio_lav_tagua,,,,,,,,,
,,,,,,,,,
obs_limpio_ba_let_ca,,,,,,,,,
,,,,,,,,,
Presencia_roedores,,Presence of rodents,,,,,,,
,,,,,,,,,
Fecha_tra_antipara_22,,,,,,,,,
,,,,,,,,,
FECHA_INTERV,,,,,,,,,
,,,,,,,,,
Eda,,,,,,,,,
,,,,,,,,,
tiempo_dias,,,,,,,,,
,,,,,,,,,
c_moco_sangre,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
epi_res,,,,,,,,,
,,,,,,,,,
epires_duracion_dias,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
obs_lavmanos,,,,,,,,,
,,,,,,,,,
obs_limpio_lav_tagua,,,,,,,,,
,,,,,,,,,
obs_limpio_ba_let_ca,,,,,,,,,
,,,,,,,,,
Presencia_roedores,,,,,,,,,
,,,,,,,,,
FECHA_INTERV,,,,,,,,,
,,,,,,,,,
Eda,,,,,,,,,
,,,,,,,,,
cuando,,,,,,,,,
,,,,,,,,,
tiempo_dias,,,,,,,,,
,,,,,,,,,
c_moco_sangre,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
epi_res,,,,,,,,,
,,,,,,,,,
cuando,,,,,,,,,
,,,,,,,,,
epires_duracion_dias,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
obs_lavmanos,,,,,,,,,
,,,,,,,,,
obs_limpio_lav_tagua,,,,,,,,,
,,,,,,,,,
obs_limpio_ba_let_ca,,,,,,,,,
,,,,,,,,,
Presencia_roedores,,,,,,,,,
,,,,,,,,,
FECHA_INTERV,,,,,,,,,
,,,,,,,,,
Eda,,,,,,,,,
,,,,,,,,,
cuando,,,,,,,,,
,,,,,,,,,
tiempo_dias,,,,,,,,,
,,,,,,,,,
c_moco_sangre,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
epi_res,,,,,,,,,
,,,,,,,,,
cuando,,,,,,,,,
,,,,,,,,,
epires_duracion_dias,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
obs_lavmanos,,,,,,,,,
,,,,,,,,,
obs_limpio_lav_tagua,,,,,,,,,
,,,,,,,,,
obs_limpio_ba_let_ca,,,,,,,,,
,,,,,,,,,
Presencia_roedores,,,,,,,,,
,,,,,,,,,
FECHA_INTERV,,,,,,,,,
,,,,,,,,,
Eda,,,,,,,,,
,,,,,,,,,
cuando,,,,,,,,,
,,,,,,,,,
tiempo_dias,,,,,,,,,
,,,,,,,,,
c_moco_sangre,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
epi_res,,,,,,,,,
,,,,,,,,,
cuando,,,,,,,,,
,,,,,,,,,
epires_duracion_dias,,,,,,,,,
,,,,,,,,,
p.s,,,,,,,,,
,,,,,,,,,
obs_lavmanos,,,,,,,,,
,,,,,,,,,
obs_limpio_lav_tagua,,,,,,,,,
,,,,,,,,,
obs_limpio_ba_let_ca,,,,,,,,,
,,,,,,,,,
Presencia_roedores,,,,,,,,,
,,,,,,,,,
FECHA_INTERV23,,,,,,,,,
,,,,,,,,,
Codigo,,,,,,,,,
,,,,,,,,,
EDAD,,,,,,,,,
,,,,,,,,,
Ascaris,,,,,,,,,
,,,,,,,,,
Blastocystis,,,,,,,,,
,,,,,,,,,
Giardia,,,,,,,,,
,,,,,,,,,
Trichuris,,,,,,,,,
,,,,,,,,,
Uncinaria,,,,,,,,,
,,,,,,,,,
Strongyloides,,,,,,,,,
,,,,,,,,,
Enterobius,,,,,,,,,
,,,,,,,,,
Hymenolepis_nana,,,,,,,,,
,,,,,,,,,
PESO,,,,,,,,,
,,,,,,,,,
Talla,,,,,,,,,
,,,,,,,,,
WAZ,,,,,,,,,
,,,,,,,,,
waz_Desc,,,,,,,,,
,,,,,,,,,
HAZ,,,,,,,,,
,,,,,,,,,
haz_Desc,,,,,,,,,
,,,,,,,,,
BAZ,,,,,,,,,
,,,,,,,,,
baz_Desc,,,,,,,,,
,,,,,,,,,
IMC_Form,,,,,,,,,
,,,,,,,,,
HB,,,,,,,,,
,,,,,,,,,
ANEMIA,,,,,,,,,
,,,,,,,,,
Hto%,,,,,,,,,
,,,,,,,,,
Fech_tra_antipara,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
COMUNIDAD,,,,,,,,,
,,,,,,,,,
CODIGO FAM,,,,,,,,,
,,,,,,,,,
CODIGO HOGAR,,,,,,,,,
,,,,,,,,,
CODIGO,,,,,,,,,
,,,,,,,,,
NOMBRES_APELLIDOS,,,,,,,,,
,,,,,,,,,
FECHA_NAC,,,,,,,,,
,,,,,,,,,
SEXO,,,,,,,,,
,,,,,,,,,
FECHA_INTERV,,,,,,,,,
,,,,,,,,,
EDAD,,,,,,,,,
,,,,,,,,,
Ascaris,,,,,,,,,
,,,,,,,,,
Blastocystis,,,,,,,,,
,,,,,,,,,
Giardia,,,,,,,,,
,,,,,,,,,
Trichuris,,,,,,,,,
,,,,,,,,,
Uncinaria,,,,,,,,,
,,,,,,,,,
Strongyloides,,,,,,,,,
,,,,,,,,,
Enterobius,,,,,,,,,
,,,,,,,,,
Hymenolepis_nana,,,,,,,,,
,,,,,,,,,
PESO,,,,,,,,,
,,,,,,,,,
Talla,,,,,,,,,
,,,,,,,,,
WAZ,,,,,,,,,
,,,,,,,,,
waz_Desc,,,,,,,,,
,,,,,,,,,
HAZ,,,,,,,,,
,,,,,,,,,
haz_Desc,,,,,,,,,
,,,,,,,,,
BAZ,,,,,,,,,
,,,,,,,,,
baz_Desc,,,,,,,,,
,,,,,,,,,
IMC_Form,,,,,,,,,
,,,,,,,,,
HB,,,,,,,,,
,,,,,,,,,
ANEMIA,,,,,,,,,
,,,,,,,,,
Hto-EQ(hemocue)%,,,,,,,,,
,,,,,,,,,
Hto(Manual),,,,,,,,,
,,,,,,,,,
nivel_Edu_años,,,,,,,,,
,,,,,,,,,
episodio_EDA_ult3m_2020,,educational_level_years,,,,,,,
,,,,,,,,,
#episodiosEDA_2020,,,,,,,,,
,,,,,,,,,
duracion_dias_2020,,,,,,,,,
,,,,,,,,,
episodio_EDA_2021,,,,,,,,,
,,,,,,,,,
duracion_dias_2021,,,,,,,,,
,,,,,,,,,
episodio_Resp_ult3m,,,,,,,,,
,,,,,,,,,
#episodiosResp,,,,,,,,,
,,,,,,,,,
duracion_dias,,,,,,,,,
,,,,,,,,,
tuvoalguna_enf12,had any illness,,,,,,,,
,,,,,,,,,
cual_enfer,,,,,,,,,
,,,,,,,,,
consume_agua_grifo,,,,,,,,,
,,,,,,,,,
consume_agua_manantial,,,,,,,,,
,,,,,,,,,
consume_agua_filtrada,,,,,,,,,
,,,,,,,,,
consume_agua_hervida,,,,,,,,,
,,,,,,,,,
consume_agua_rio,,,,,,,,,
,,,,,,,,,
#per_vivencasa,,,,,,,,,
,,,,,,,,,
años_estmadre,,,,,,,,,
,,,,,,,,,
años_estpadre,,,,,,,,,
,,,,,,,,,
act_hogar,,,,,,,,,
,,,,,,,,,
caza_padre,,,,,,,,,
,,,,,,,,,
pesca_padre,,,,,,,,,
,,,,,,,,,
cult_chacra_padre,,,,,,,,,
,,,,,,,,,
lava_rio_padre,,,,,,,,,
,,,,,,,,,
recolecta_selva_padre,,,,,,,,,
,,,,,,,,,
cria_alimanimal_padre,,,,,,,,,
,,,,,,,,,
construccion_padre,,,,,,,,,
,,,,,,,,,
cocina_padre,,,,,,,,,
,,,,,,,,,
otro_padre,,,,,,,,,
,,,,,,,,,
otro_cual,,,,,,,,,
,,,,,,,,,
caza_madre,,,,,,,,,
,,,,,,,,,
pesca_madre,,,,,,,,,
,,,,,,,,,
cult_chacra_madre,,,,,,,,,
,,,,,,,,,
lava_rio_madre,,,,,,,,,
,,,,,,,,,
recolecta_selva_madre,,,,,,,,,
,,,,,,,,,
cria_alimanimal_madre,,,,,,,,,
,,,,,,,,,
construccion_madre,,,,,,,,,
,,,,,,,,,
cocina_madre,,,,,,,,,
,,,,,,,,,
otro_madre,,,,,,,,,
,,,,,,,,,
otro_cual,,,,,,,,,
,,,,,,,,,
Act_hijo_hogar,,,,,,,,,
,,,,,,,,,
caza_hijo,,,,,,,,,
,,,,,,,,,
Pesca_hijo,,,,,,,,,
,,,,,,,,,
Recolecta_selva_hijo,,,,,,,,,
,,,,,,,,,
Cria_alimenta_animales_hijo,,,,,,,,,
,,,,,,,,,
va_escuela_hijo,,,,,,,,,
,,,,,,,,,
Juega_rio_hijo,,,,,,,,,
,,,,,,,,,
Ayuda_chacra_hijo,,,,,,,,,
,,,,,,,,,
ayuda_construccion_hijo,,,,,,,,,
,,,,,,,,,
Lava_ropario_hijo,,,,,,,,,
,,,,,,,,,
cocina_hijo,,,,,,,,,
,,,,,,,,,
otro_hijo,,,,,,,,,
,,,,,,,,,
otro_cual,,,,,,,,,
,,,,,,,,,
contac_animales_casa,,,,,,,,,
,,,,,,,,,
perro_casa,,,,,,,,,
,,,,,,,,,
gallina_casa,,,,,,,,,
,,,,,,,,,
mono_casa,,,,,,,,,
,,,,,,,,,
loro_casa,,,,,,,,,
,,,,,,,,,
otro_casa,,,,,,,,,
,,,,,,,,,
otro_cual,,,,,,,,,
,,,,,,,,,
contac_animales_vecinos,,,,,,,,,
,,,,,,,,,
perro_vecino,,,,,,,,,
,,,,,,,,,
gallina_vecino,,,,,,,,,
,,,,,,,,,
mono_vecino,,,,,,,,,
,,,,,,,,,
loro_vecino,,,,,,,,,
,,,,,,,,,
otro_vecino,,,,,,,,,
,,,,,,,,,
otro_cual,,,,,,,,,
,,,,,,,,,
contac_roedores,,,,,,,,,
,,,,,,,,,
contac_roedores_encasa,,,,,,,,,
,,,,,,,,,
contac_roedores_enchacra,,,,,,,,,
,,,,,,,,,
desayuno_estamañana,,,,,,,,,
,,,,,,,,,
que_desayuno,,,,,,,,,
,,,,,,,,,
ceno_añoche,,,,,,,,,
,,,,,,,,,
que_ceno,,,,,,,,,
,,,,,,,,,
ultimo_trat_antiparasitario,,,,,,,,,
,,,,,,,,,
ultimo_trat_antiparasitario_hace cuanto,,,,,,,,,
,,,,,,,,,
trat_antiparasitario_reci_hoy,,,,,,,,,
,,,,,,,,,
Rte_ttoantiparsitario_psalud,,,,,,,,,
,,,,,,,,,
Rte_ttoantiparsitario_psalud_fecha,,,,,,,,,
,,,,,,,,,
Rte_IRAS_psalud,,,,,,,,,
,,,,,,,,,
Observaciones,,,,,,,,,
,,,,,,,,,
FECHA_INTERV_2021,,,,,,,,,
,,,,,,,,,
edad_2021,,,,,,,,,
,,,,,,,,,
parentesco,,,,,,,,,
,,,,,,,,,
tiene_pileta_si_1_no_0,,,,,,,,,
,,,,,,,,,
funciona_pileta_si_1_no_0,,,,,,,,,
,,,,,,,,,
agua_segura_pileta_si_1_no_0_nosabe_2,,,,,,,,,
,,,,,,,,,
faltoagua_recientementepileta_si_1_no_0_no dato_-1,,,,,,,,,
,,,,,,,,,
si_hacecuantotiempo_dias,,,,,,,,,
,,,,,,,,,
porcuantotiempo_dias,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_manante,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_quebrada,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_rio,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_tanque,,,,,,,,,
,,,,,,,,,
nohaypileta_dedondeagua_otro,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_llevasin hervir,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_llevaHervida,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_compra,,,,,,,,,
,,,,,,,,,
fueracasa_aguatoma_otro,,,,,,,,,
,,,,,,,,,
agua_comolotomasfuera_sinhervir_1_hervido_2,,,,,,,,,
,,,,,,,,,
tienes_sed_dondetomasagua_piletasinhervir_1_piletahervida_2,,,,,,,,,
,,,,,,,,,
cuando_tomastedire_manante,,,,,,,,,
,,,,,,,,,
cuando_tomastedire_quebrada,,,,,,,,,
,,,,,,,,,
cuando_tomastedirec_rio,,,,,,,,,
,,,,,,,,,
tomo_hace_dias,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_refresco,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_limonada,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_gaseosa,,,,,,,,,
,,,,,,,,,
tomas_otrabebida_masato,,,,,,,,,
,,,,,,,,,
otrasbebidas,,,,,,,,,
,,,,,,,,,
prepamasato_aguadonde_piletamanantequebradahervido_1_piletamanantequebradasinhervir_2_noprepara_3,,,,,,,,,
,,,,,,,,,
donde_defeca_baño_1_letrina_2,,,,,,,,,
,,,,,,,,,
despues_lavamanos_si_1_no_0_aveces_2,,,,,,,,,
,,,,,,,,,
lavamanos_jabon_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
lavamano_otro,,,,,,,,,
,,,,,,,,,
defeca_campo_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
despues_entierra_si_1_no_0__aveces_2_nodato_-1,,,,,,,,,
,,,,,,,,,
cuantasveces_lavamano,,,,,,,,,
,,,,,,,,,
usajabon_si_1_nodato_-1,,,,,,,,,
,,,,,,,,,
usa_otro,,,,,,,,,
,,,,,,,,,
lavamanos_momentos,,,,,,,,,
,,,,,,,,,
juegasmascotas_si_1_no_0,,,,,,,,,
,,,,,,,,,
que_mascota,,,,,,,,,
,,,,,,,,,
despues_jugar_lavamanos_si_1_no_0_aveces_2_nosabe_3,,,,,,,,,
,,,,,,,,,
hayrata_ratoncito_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
ultimavezcomio_picuro_ dias,,,,,,,,,
,,,,,,,,,
ultimavezcomio_roncoso_dias,,,,,,,,,
,,,,,,,,,
comoconseguiste-caza_1_compro_2_invitado_3,,,,,,,,,
,,,,,,,,,
tiene_perros_si_1_no_0,,,,,,,,,
,,,,,,,,,
tiene_gatos_si_1_no_0,,,,,,,,,
,,,,,,,,,
tiene_otro,,,,,,,,,
,,,,,,,,,
animales_cria,,,,,,,,,
,,,,,,,,,
#veces_comioayer,,,,,,,,,
,,,,,,,,,
que_comio,,,,,,,,,
,,,,,,,,,
otro_comio,,,,,,,,,
,,,,,,,,,
ultimavez_comiopescado_dias,,,,,,,,,
,,,,,,,,,
quepescado,,,,,,,,,
,,,,,,,,,
comoconseguiste_pezca_1_compro_2_invitado_3_piscigranja_4,,,,,,,,,
,,,,,,,,,
ultimavez_comiocarnemonte-dias,,,,,,,,,
,,,,,,,,,
quecarne,,,,,,,,,
,,,,,,,,,
comoconseguiste-caza_1_compro_2_invitado_3,,,,,,,,,
,,,,,,,,,
ultivezdiarrea_hace_dias,,,,,,,,,
,,,,,,,,,
cuantoduro_diarrea_dias,,,,,,,,,
,,,,,,,,,
fuiste_hospital_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
#niños_condiarrea,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
#adultos_condiarrea,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
ultimavez_Tos_hace_dias,,,,,,,,,
,,,,,,,,,
cuantoduro_tos_dias,,,,,,,,,
,,,,,,,,,
fuiste_hospital_si_1_no_0_nodato_-1,,,,,,,,,
,,,,,,,,,
#niños_contos,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
#adultos_contos,,,,,,,,,
,,,,,,,,,
fueron_postsalud,,,,,,,,,
,,,,,,,,,
tenido_coronavirus_si_1_no_0_sospecha_2_no sabe_3,,,,,,,,,
,,,,,,,,,
confirmado_covid_si_1_no_0,,,,,,,,,
,,,,,,,,,
otras_enfermedades,,,,,,,,,
,,,,,,,,,
cuando_lavastetanqueagua_hace_dias_no aplica_-1_notiene_0,,,,,,,,,
,,,,,,,,,
trat_antiparasitario_reci_hoy,,,,,,,,,
,,,,,,,,,
Rte_ttoantiparsitario_hoyfecha,,,,,,,,,
,,,,,,,,,
F.visita,,,,,,,,,
,,,,,,,,,
Edad,,,,,,,,,
,,,,,,,,,
epi_diarrea,,,,,,,,,
,,,,,,,,,
dias_duracion,,,,,,,,,
,,,,,,,,,
posta,,,,,,,,,
,,,,,,,,,
epi_res,,,,,,,,,
,,,,,,,,,
dias_duracion,,,,,,,,,
,,,,,,,,,
posta,,,,,,,,,
,,,,,,,,,
cagua_herv,,,,,,,,,
,,,,,,,,,
cagua_rio,,,,,,,,,
,,,,,,,,,
